Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
453108,B0029XLH4Y,A1BJHZE41QWBX6,"Sharon Pipke ""Sharon""",0,0,5,1349568000,Coffee People Jet Fuel Dark Roast K-Cup Portion Pack for Keurig Brewers (Pack of 50),I received the K-cup coffee on time. I only drink this coffee in the morning to wake me up. The love the flavor of this coffee.
453547,B005GNXIYQ,A1Z54EM24Y40LL,c2,3,3,5,1325462400,"AWESOME, even if you don't like flavored coffee!","One of the largest surprises of this coffee is that those people who HATE flavored coffee go crazy over this one.  The coffee is very smooth, never tart or burnt, and is outstandingly like hot chocolate if you mix in enough half-and-half and sugar.  My husband grabbed this bag when he saw it in the cabinet and well, he just never gave it back!  All from the man who hates those ""foo-foo"" coffees I like to drink.  Every person who's tried this, particularly the ones who hate flavored coffee, just love this stuff and, since chocolate is what Godiva does best, WHO else to make this?  Great, great, great stuff, the HIT of every gathering, HIGHLY, HIGHLY, HIGHLY recommend!"
453796,B001GVIRCU,A20EEWWSFMZ1PN,"bernie ""webviator""",0,0,5,1350691200,I am addicted to this animal,When I was working for AAFES I came across this in the Base Exchange. Later I joined the reserves and lived on this stuff. I had withdrawal symptoms when my reserve time came to an end.<br /><br />There is just no substitution.  It does not taste burnt like Starbucks.  The vacuum pack seems to last forever. When you open the pack you have to restrain you self from sniffing it up your nose. I keep the open pack in the frig; not like I have to as the family plows through a pack a week. For store bought coffee this rivals some of the more exotic sourced coffee.
456360,B000G7TBKM,A1Z54EM24Y40LL,c2,0,0,5,1249257600,The best!,"As a rule, Snyder's just makes the best pretzels, hands down.  They've been making them for 100 years now and well, there's a reason they're still in business!  These are great - they disappear rather quickly.  My only complaint is that they're small and very hard so they scrape the roof of your mouth.  Other than that, they're the best tasting things out there.  Highly recommend!"
456995,B0001FZG5I,A1Z54EM24Y40LL,c2,1,1,3,1115596800,Not my cat's favorite..,"I had to take all these back to the store after I purchased them for my cat. He just hated it and wouldn't touch it. I think the cuts got stuck in his teeth too much and they were just tougher for him to chew. He prefers the sliced variety much more so than this filet version. He just won't eat these filets so it's definitely the sliced in our house. He loves turkey but just wouldn't touch this stuff. It seems as if the sliced version is easier for a cat to chew since they are more tender than these filets, so I'm sure that's probably the reason. Maybe try one of these first before buying a bunch like I did just to see what your cat likes.  They looked and smelled more like people food so I thought they'd be a ""go"" but apparently not!"
458297,B0001FZG5S,A1Z54EM24Y40LL,c2,0,0,3,1090972800,Not my cat's favorite,"This variety seems to be more shredded when you open the can - sorta like Shredded Wheat cereal in appearance.  Because of that, I think it's getting stuck in my cat's teeth whenever he tries to eat it because he's always using his paw to try to get the food out of his teeth.  He won't eat this anymore at all - he figures out what it is and that's it.  It's a great idea, but it seems to fray and get stuck in his teeth.  He gets a little aggravated over it so I took all of them back to the store."
459730,B002CJASQ8,A1Z54EM24Y40LL,c2,3,6,3,1268611200,Not TOO bad....,"Burly cat loves these shredded varieties but when you mix two flavors, well, we're not too sure about that.  He loves both the shredded chicken and shredded salmon by themselves but this one, well, we'll eat it if that's all there is left.  Again, not overjoyed with this one but we'll choke it down if necessary.  I'd suggest keeping them separate - I've never had a cat yet that was wildly in love with this variety."
460965,B000FPGYS2,A1IOSSMG1CLUCB,"Barbara  Murray ""grandma""",0,0,5,1284163200,Gerber Graduates Spagetti Rings in Meat Sauce,My granddaughter is a very picky eater but loves this product.  Put it in the microwave and its ready in just a few minutes and doesn't need to be refrigerated.  It's great when traveling.  Highly recommend.
461242,B006VRTQW4,A1BJHZE41QWBX6,"Sharon Pipke ""Sharon""",0,0,5,1349568000,Tully's House Blend K-Cup packs for Keurig Brewers (Pack of 50),I received the Tully's house blend K-cups on time. I love the flavor of the coffee. I use the Keurig coffee machine when I only want one cup of coffee. I will reorder when I'm out of the coffee.
461301,B000084EJT,A1Z54EM24Y40LL,c2,0,0,4,1090972800,Pretty good stuff!,"This one slipped from my cat's favorite, to being almost out of the picture.  He eats it still, but wants the carved varieties more.  I buy this so much that I think he can smell it through the can when I bring it home.  It's a great food - the pieces are just the right size and not too big for my cat's unusually small mouth.  Friskies makes a great food according to my cat!"
462080,B000084EJR,A1Z54EM24Y40LL,c2,1,1,4,1090972800,Great ground food!,"Each cat I've had really likes this variety.  They prefer the sliced versions over the ground such as this, but if I buy ground, they only like this one.  It smells pretty normal - not too stinky to make you faint, but it seems more appealing than most cat foods do.  I get pretty positive results with this variety and a lot of purring!"
463588,B004QDA8WC,ALEABNMSVO1JI,gibble,0,0,5,1350172800,Comfort in a cup,"This Chai Latte is a ""go to"" when you want a little something sweet or just to relax and enjoy the moment.  Great product that is always on the mark."
463866,B002CJAQ56,A1Z54EM24Y40LL,c2,3,4,4,1269043200,We'll eat it ONCE in awhile....,"This is one of those flavors that you keep around just for the extra ""surprise"" to get through using the same old food.  It isn't her favorite, but she does like it once in awhile for a change. Not sure what Poultry Platter means, but I can just about guess. Anyway, it smells fresh, doesn't stink ridiculously, and it's palatable.  Recommend."
466641,B000G6O2QG,A32NC2UF34RJQY,D. Pagliassotti,0,0,5,1351209600,Great for HS lunch,"Great for HS lunch, kid enjoy as a snack also, will buy again. Salted chips are good too, tried them too."
466716,B001EQ55PE,A1Z54EM24Y40LL,c2,1,1,5,1343606400,"Incredibly fresh, flavorful coffee!","This coffee has been around for so long, that I've lost track of when it was first produced.  Originally a product of the old A&P grocery stores, it has LONG had a reputation of just very amazing coffee at a very reasonable price.  I am SO very glad that I found it again at our local Kroger store, and since they kept selling out of it, all of the other grocery stores around here decided to stock it as well.  Even the variety store that begins and ends with a t.<br /><br />All that to say that we buy this whole bean exclusively, grind it by the pot every morning, and just sit back and enjoy that incredible aroma and flavor that we have for most of our lives.  Our parents, our grandparents, and their parents all enjoyed this coffee.  It's a very long family tradition, one that I certainly won't be breaking anytime soon.  Just an amazing cup of coffee, EVERY time.  Highly, highly, highly recommend!"
468126,B0012KB46Q,A1Z54EM24Y40LL,c2,1,1,4,1249171200,Loved in this house!,"When my cat gets tired of the gourmt Fancy Feast Chicken, I put this one in the mix and she loves it!  As a rule, for some reason, I've never had a cat that would eat liver.  Don't know why, just don't like it I guess.  But this one was different for some reason.  When you open it, it doesn't smell overwhelmingly of liver, mostly chicken, which is probably why she likes it.  Great stuff, healthy and full of protein. Price is a little high though, don't understand that.  Highly recommend!"
468591,B003LPZSI0,A1Z54EM24Y40LL,c2,1,1,3,1342742400,"Excellent for odor, terrible for dust!","Our little dude has arthritis now and since this developed, we've had to move his litter box to the first floor of the house.  So, when I found that this stuff totally kills the odors, I grabbed a box since Tidy Cats had begun to fail in the odor task immensely.  Quite honestly, I've NEVER had a litter that completely, totally, without a trace, ridded the air of all kitty odors.  This stuff, hands down, is the BEST I've ever tried.  There's absolutely NO odor whatsoever!  It's just a bit weird how you just do not smell anythiing at all.  However, don't have your cat sitting there waiting while you're filling the box.  As good as this is at clumping, odor control, and great smell, it's TERRIBLE for dust!  It just blows all over the place and I actually have to turn on the fan in the bathroom to get rid of it.  Why they can't get this without the dust by now is beyond me.  But, if you live in a small space and need the odor control, this is your litter.  Just get out the Swiffer and be prepared to dust.  Recommend highly, but with the above condition."
469315,B001E5E24A,A3LF9GB062XMF6,TheLlamaBook,4,5,5,1276992000,ridiculous energy,"The coffee itself doesn't taste amazing. It's tolerable. Perhaps it's on par with lower-end medium quality espresso.<br /><br />The coffee high that I get from this is insane. It is better than most energy drinks that I've had. Energy drinks really just get me shaky and on-edge. This gets me close enough to on-edge that I have comfortable control over myself. It is like speed.<br /><br />I love it.<br /><br />Good job, Medaglia!"
469335,B001E5E24A,AXLWYATME4LVK,S. Wild,0,0,5,1286409600,Awesome easy Espresso!,I love the taste of the Medaglia D' Oro Instant Espresso. I use it to make a latte every morning! It is $5. a jar in the local store here and only one store carries them. It is SOOOO much cheaper here!
470631,B002CJG182,A1Z54EM24Y40LL,c2,1,1,4,1270771200,"It's okay, but a little chewy","I used to buy this for my meat and potatoes male Persian, until his teeth went haywire. After having most of his teeth removed, he can no longer chew these hunks of meat, which are at least 1/2 inch long in some cases.  They're great on flavor, contain a lot of rich gravy, but if your cat cannot chew, there's no way they can manage with this one unless they swallow it whole. I have to resort to the shreds, which he LOVES, but he liked these for a change once in awhile.  I heat them up too before serving them since the older cats get, they can sometimes lose their sense of smell. Works like a charm if yours isn't eating.  Recommend based on past experience, but the are other varieties that appear to be more tasty for the cats.  Particularly their shreds."
477373,B000SV5DKS,A1Z54EM24Y40LL,c2,10,10,5,1199577600,"Great snack, convenience","Love fig newtons!  These are really fresh individually sealed, unlike their 1lb counterpart packages that have a tendency to get stale rather quickly.  These are worth the extra cost for that reason alone.  But, they're grab and go snacks too that are somewhat healthy for you than a regular cookie.  They also make great treats for after ballgames and other sports.  We love these in our house, highly recommend!"
477951,B0012KCUPU,A1Z54EM24Y40LL,c2,1,1,5,1249344000,"Review about the actual food, not the service","When you open this can of food for your cat,  you'll notice right away that it's packed with fish.  My cat gobbled this up right away - the protein level is high, the flavor must be right on.  The odor isn't bad as it is with most tuna products - you don't really smell it at all, which I found to be surprising.  Great food but the price here is about $6 more than what I pay for it at the grocery store.  Highly recommend!"
478196,B000MIFS5M,A1Z54EM24Y40LL,c2,1,1,4,1203292800,"Great stuff, fast lunch!","If you're like me and get tired of packing lunches, be sure to grab these! They just make it SO much easier and it's easier for the person who's eating the lunch as well.  They taste great too - I like this one better than the regular canned version.  It's healthier too!  I buy these things by the ton it seems like! Highly recommend!"
479718,B000BXXBQG,A1Z54EM24Y40LL,c2,1,1,5,1219795200,Great item!,"If your cat(s) are like mine and like a variety each day, then this pack is the ticket.  I spend WAY too much time in the pet food aisles selecting the correct amounts of each kind so just buying these cubes makes life tons easier.  I would suggest, however, that you look around for a better price.  This is pretty high, I paid about seven dollars less at a local nationa store beginning and ending with a t.  Cats are happy and so am I!  Highly recommend!"
480169,B007GOCR5E,A1Z54EM24Y40LL,c2,2,2,5,1339372800,One of the boys' favorites,"I always have Powerade in the house - for everything from the flu to overly hot baseball games, it's always been Powerade to the rescue.  The vitamins and electrolytes in this product really bring a person back together - you can even feel the hydration when you drink this stuff!  Plus, if you give this to a child after a bout with the flu, it really helps them get back on their feet a TON faster!  I put water in it for flu treatment, and ice cubes for baseball games.  This is the boys' favorite flavor - it's a bit like cherry mixed with lime, I guess is the best way to describe it.  And, it's best very, very cold.  Fabulous product, been buying it for years.  Highly HIGHLY recommend!"
480703,B00719WZNS,A27X750TSCLBD,"Natasha Fletcher ""Earth Worm""",1,1,5,1339200000,Favorite Zevia,"I love this flavor, I was very happy when I got this soda I have tried every flavor and this is my new favorite now. Very pleased with the taste, very refreshing !"
480728,B001G0NKYQ,A1Z54EM24Y40LL,c2,0,0,2,1304467200,Buy with caution...,"This one is just bad, very, very bad according to my TWO Persians!  One jumped away, came back and actually pawed my leg he was so upset over it and the female, well, she could smell it from a distance and wouldn't even approach the bowl!  Good ole' Ollie the neighborhood oppossum had quite the feast that night with these two cans of expensive cat food!  This variety has chunks of meat, kinda like squares actually, mixed in with a thick gravy.  I'm surprised that my male passed it up but since they both gave it the ""paws down"" response, it must be something in the mix.  Cannot recomend this one - try one of the others first."
481236,B0047CKHO6,AXLWYATME4LVK,S. Wild,0,0,5,1302480000,Another great product,Loved being able to get a variety pack. Price very good. Couldn't get the variety pack for that price around here. My Grandson enjoyed these and I enjoyed knowing I was giving him a food that was good for him.
485076,B002CJG1YQ,A1Z54EM24Y40LL,c2,3,6,3,1268611200,Not TOO bad....,"Burly cat loves these shredded varieties but when you mix two flavors, well, we're not too sure about that.  He loves both the shredded chicken and shredded salmon by themselves but this one, well, we'll eat it if that's all there is left.  Again, not overjoyed with this one but we'll choke it down if necessary.  I'd suggest keeping them separate - I've never had a cat yet that was wildly in love with this variety."
487464,B002G0CA6O,A27X750TSCLBD,"Natasha Fletcher ""Earth Worm""",0,0,5,1239062400,So tasty,"I just got this flavor today, and it is so delicious!!!! I love it...if you want a good for you great tasting soda try it!<br /><br />Thank You Zevia"
489467,B002ZJ3CC2,A20EEWWSFMZ1PN,"bernie ""webviator""",2,3,5,1286064000,My new favorite snack,"Who would have guessed that this combination would work, taste so good and satisfying?<br /><br />The concept is so simple. We have been eating all kinds of chocolate impregnated with almonds. Why not the other way around.<br /><br />The size of the packed is not only good for calorie counters but also from a snack stand points its self. Being in individual packages, helps keep and ration it through the workweek.<br /><br />I did try sucking on them and that just does not work as it is the combination that fives the sweetness and fullness to the snack."
489825,B001HN5S38,A1VWS6CYSXHN2K,M. Chan,0,0,5,1309996800,"Good buy, Great price!","I use this organic sunflower seeds in my weekly bread routine. The quality is great compared those you pay premium in WF and some-expensive-gourmet-markets, and I only paid a fraction of the premium price. I surely will order again!"
490568,B000CQE3IC,AQXR5XB3URGK9,"R. A. McDowell ""WWSista""",1,1,5,1308009600,"If you like Slim Jims and/or Tabasco, then these babies are fantastic. Hot, but delicious. A+!!!","This review is in reference to the 18 count pack of Tabasco flavored Monster Slim Jim's, although any size of the Tabasco Slim Jims are GREAT. (<a href=""http://www.amazon.com/gp/product/B000CQE3HS"">Slim Jim Giant Smoked Snacks, Tabasco, 0.97-Ounce Sticks (Pack of 24)</a>)<br /><br />  I love Tabasco sauce, and love the amazing synergy products they have made with other companies. So when I saw Tabasco Slim Jims, being a fan of Slim Jims anyway, I had to try them. The smaller sized ones, which I have been unable to find here on Amazon, taste great, but they are somewhat tougher than the larger versions, though not in a bad way. The medium sized and large ones, which this review is about, are much softer. Regardless, they are ALL delicious. They have the same spicy flavor that we Tabasco lovers have come to crave, but at the same time, since it was mixed in with other ingredients, it isn't so hot that you are forced to stop eating no matter how good it tastes. My friends and I all agree that it does have a high heat factor to it, and people who don't like spicy stuff might find it too much. But if you like spicy foods, these are an AMAZING snack. If you haven't tried them, then I highly recommend you get one from your grocery or convenient store. If you like them, buy them here since they are cheaper in bulk. Fans of Tabasco will not be disappointed. That's my $.02 on the matter folks.<br /><br />  Thanks you so much for your time folks.<br />  Sincerely, R.A. McDowell"
490885,B004DN7MI8,A1BJHZE41QWBX6,"Sharon Pipke ""Sharon""",0,0,5,1349568000,Tully's House Blend K-Cup packs for Keurig Brewers (Pack of 50),I received the Tully's house blend K-cups on time. I love the flavor of the coffee. I use the Keurig coffee machine when I only want one cup of coffee. I will reorder when I'm out of the coffee.
491840,B004IN8YQM,A1Z54EM24Y40LL,c2,0,0,5,1335398400,Loved in this house!,"I thought this was another strange creation - cheese and fish in the same cat food can.  So, I only bought 2 initially, just as a trial because, quite frankly, I thought it sounded a bit gross.  Not so!  Again, Garfield strikes again and this disappeared faster than the sardines version!  I now buy this on a regular basis and the Persian king couldn't be happier (unless, of course, he had it attached to him via an IV).  Great product, doesn't reek of odor upon opening, but a bit pricey here. Check out your local store first. Highly recommend!"
492271,B000MRTSB8,A1Z54EM24Y40LL,c2,0,0,5,1270684800,Same great taste!,"Golly, writing this review is making me drool!  Years ago, you could only buy these in Ohio at Christmastime.  However, some wise soul figured it would make good marketing sense to make them available year round for us addicts and well, voila! No more buying tons of these boxes at Christmas and storing them in the freezer all year!  Golly these things are awesome!  I've been eating them for 40 years and still can't get enough of them. In my husband's family, they were always the first gift of Christmas, delivered from Santa.  These things are in so many family traditions, that they HAVE to be doing something right. The only difference I notice is that the cherries are smaller than they were 20 years ago.  Other than that, they haven't mucked with the taste, the cordial filling, or anything else!  Highly, highly recommend!"
494218,B004OQBC8K,A1Z54EM24Y40LL,c2,0,0,5,1306108800,Been drinking it for years!,"I discovered this tea at work one day and have been drinking it for the past 25 years!  It's just awesome - you don't even need sugar - just some hot water and voila! Instant licorice flavor.  If you're not familiar with Stash's teas, then be sure to give this one a try.  They have wonderful, rich flavored teas, not too strong or too weak.  They come in a zillion varieties and all just equally as good.  Sign up for auto delivery on this one - you'll be back for more.  Highly recommend!"
496407,B001181NBA,A1VWS6CYSXHN2K,M. Chan,0,0,4,1309996800,Peanut butter cream ONLY!,"I like it when I am in the gym craving for a fast meal replacement. And among everything I have tried, this is the best flavor....(already)...not very sweet and creamy enough to fake yourself it's not a protein bar (lol)..."
496410,B001181NBA,A286RI97J5HV6N,Heidi,0,0,5,1308355200,Tastes like a Kit Kat,"These bars are so good. I don't like most protein bars because of the strong protein taste. I do taste a little bit of the protein still cause there is a lot of protein, but mainly I taste peanut butter and crunchy-ness. The chocolate bars, to me, taste like a Kit Kat w a little peanut butter.<br />I love these bars! I think they are worth the try."
496414,B001181NBA,AXLWYATME4LVK,S. Wild,0,0,5,1302480000,Wow these are good!,"I have tried LOTS of different protein bars. I don't eat those with high sugar alcohol levels and try to find items with as few unnatural ingredients as possible.<br /><br />These have a few ingredients I am not super crazy about, but wow are they good! Easy to take along and really tastes like you are splurging on a candy bar!<br /><br />I would highly recommend."
496425,B001181NBA,AMPVDI3VK4W46,Sarah M. Walsh,0,0,5,1279843200,can't eat anything else now,this is the best protein bar i have ever had.  I tend to eat on the go and I have had one for breakfast almost every weekday day for the past 5 months! A little high in sat fat but it's worth it.
496430,B001181NBA,ATY98R7TB1NNG,E. Bretton,0,0,5,1253750400,Greatest tasting protein bar ever!,"having tried multiple (dry, tasteless)bars this is THE BEST!(Although I haven't tried more that two of their flavors)."
496432,B001181NBA,A2XCLFJN9HJBAZ,Muriel F,0,0,5,1249862400,Some of the best tasting protein bars I've had..,I love these bars. What more can I say? They contain less sugar than a lot of other bars and still taste pretty good.
496434,B001181NBA,A2CTIAQMDM6LDP,Jeff,0,0,5,1245456000,A healthy alternative,"I have a terrible sweet tooth, and these are a great alternative to cookies or cake. Losing weight has been easier with these."
496438,B001181NBA,APQW7SKEMU355,Terry R. Schonwald,0,0,5,1224633600,They love them,My husband and our grown son both love the Power Crunch Peanut Butter Creme Bars.
496482,B001181NBA,A20T9KCZ7ZY09O,MJLPAA,1,1,5,1331769600,Perfect protein snack,These protein bars are a perfectly healthy treat.  I love that I don't have to feel guilty when I grab one of these.  These fit right into the Metabolic Effect Diet.
496483,B001181NBA,A2GXNF3QRHD2Q0,mansgoh,1,1,5,1322870400,favorite bar,the peanut butter bar is probably the best tasting bar that i've had til this day. i crave it everyday!
496488,B001181NBA,A24KY9WFCLKZDZ,Kim Kaaz,1,1,5,1304208000,Great taste,I really like all the power bars flavors.  Great for when you want a snack but don't want all the bad stuff that comes with other protein bars.  I also like the crunch. when I'm craving chocolate it really hits the spot and dulls my cravings.
496510,B001181NBA,A3NF0H730HCE0W,"Deanna in Cali ""DJ""",0,0,5,1344816000,"It's like a cookie . . . with protein!  Yum, yum, yum.","I stumbled upon these quite by accident: a co-worker left them in the kitchen (people often bring in leftovers or things to share).  I read the package and mused ""Creme filled wafer bar?  Intriguing.""  I'd never heard the words ""wafer"" and ""protein"" used in the same sentence.  But I remembered how much I used to love going to my grandma's house as a kid because she used to keep vanilla, chocolate and strawberry wafer cookies in the cookie jar.<br /><br />These tasty, light crunchy wafers do remind me of those wafer cookies from my childhood.  The peanut butter ones are sweetened with fructose and stevia.  Stevia is a natural swetener with a sightly unusual taste that might be jarring if you're not used it.  It's sweet, but doesn't taste quite like sugar, which is what I like about it.  These bars are just sweet enough to be enjoyable, but not sweet enough that I would want to devour a whole box of them like I would a candy bar.<br /><br />They are light and crispy, and perfect as a snack or a treat.  They're only 10 grams of carbs and 5 grams of sugar [just over a teaspoon] - perfect if you're watching your carbs and want a sweet[ish] snack.  I brought the chocolate one with me to the movies the other night, and while other people had their candy, I had my own ""candy"" to enjoy, without the suagr high and with the benefit of 13 g of portein.  I can't see a big, buff muscley guy getting a lot out of them [men need more calories & protein], but for me, they are the perfect addition to my health and fitness plan.<br /><br />The only thing I'd change [for nutritional purposes] would be to add more fiber.  But I suppose adding that would affect the texture and possibly the taste."
496514,B001181NBA,A1WUNGH7CHXY1V,Dfu,0,0,5,1340236800,love this protein bar,Have used this regularly for a few months now. Like that it is wafer and not too heavy. Also not too sweet. Will cont t order through amazon
496518,B001181NBA,A2C2I3VM7FT4PQ,barby153,0,0,5,1338768000,Sooo Good!,"Love the flavor, for the calories, low carb & great protein these are so good & convenient!  My only objection is that I can't eat more of them!"
496519,B001181NBA,A26LCS1BBLKY9F,BlackHawk,0,0,5,1338681600,"Great snack, like eating a treat!",These are some of the best tasting protein bars I've ever had.  they're like eating a snack but they've also got a good amount of protein in there.  Power Crunch bars are my new favorite; I highly recommend you try them; I've had all of the flavors and not one of them was bad.  What's the best one to try?  If you like Peanutbutter then try that first - but I will say I usually don't like Vanilla flavored anything but even the Vanilla is very tasty and good.
496522,B001181NBA,A27X750TSCLBD,"Natasha Fletcher ""Earth Worm""",0,0,5,1337126400,Yum yum,"I just love these bars,they are so good!  The texture is amazing,very good for a health bar.  The bar really took care of my craving for sweets."
496527,B001181NBA,AWK9FN7KKWCK9,Dawn DeVane,0,0,5,1333929600,WONDERFUL,"This product is great!!!!!<br />Tastes great, good source of protein!<br />It doesn't tastes like most power bars- either chalky or have a yuck taste to them.<br />It's like a regular cookie..."
496542,B001181NBA,A2QM83C1ZCI0EM,ConSumEr,0,0,4,1320796800,Good Protein Bar,"These are pretty good bars.  I like that they don't have 30 grams of protein, so I can actually finish a whole one without feeling lethargic.  They are low carb, which is kind of what I wanted...but I don't enjoy the artificial sweetener in it.  I would honestly rather not have it sweet, but I'm sure most people won't find this an issue."
496545,B001181NBA,A4KL48QITDQ28,"janc ""janc""",0,0,5,1318809600,Great taste,These energy bars taste great and come in a variety of flavors. They are low in carbs which is what I need.
497110,B004E4EBMG,A1Z54EM24Y40LL,c2,0,0,5,1322438400,Excellent addition to your bottled water!,"I liked the Peach version of this product so much that I also ordered this peach mango.  It's orange, bright orange in color (think Kool-Aid) and is very refreshing.  The flavor is quite peachy-mnngo too.  It's artificially sweetened with ant poison (Splenda) and contains no caffeine.  Other than the bad stuff, it tastes rather nice.  It isn't tea, but more like a Kool-Aid drink and in fact, actually reminds you of it.  I've come to like this product quite a bit, and am excited to try other flavors.  Not too excited about the high price, however!  These are about $4 each and only give you 24 glasses of beverage before they're done.  Not much value on the dollar there.  Nice product, just look for a good price!  Recommend!"
498007,B0012KCUHI,A1Z54EM24Y40LL,c2,3,3,4,1249344000,"Great product, great taste","Not that I've tasted this stuff, mind you, but according to my fussy Persian, he thinks it hung the moon!  The grilled and roasted varieties provide some sort of ""extra"" punch of flavor for him so, well, must be a guy thing because my female won't touch any of it.  Weird, I know, but I think it goes back to that tailgating thing guys do with the brats and other ""guy stuff.""  My male is all over the beef and grilled varieties but my female, she prefers the pates.  Overall, the quality of this food is awesome, better than Iams and worth the price.  It's about $6 higher here than what I pay for it but I'm in Ohio, the armpit capital of the world so things are cheaper here so they can get us to stay..... Highly recommend!"
498969,B000NMHYO0,A20EEWWSFMZ1PN,"bernie ""webviator""",16,16,5,1184803200,Try these little hotties,Ferrara Pan Candy Company is the only Atomics I know and they have been around since the beginning of time. They are consistent in quality.<br /><br />I buy around 200  each week for people a t work. Some people just live on these animals. Others just see how long they can suck on them before changing to the other side of the mouth. It looks like people are going around with fat jaws. When the red coating wears off it seems that they just get hotter. And you can hear the tell tale sound of people crunching to get it over with. Then they come back for more.
499019,B000NMHYO0,A20EEWWSFMZ1PN,"bernie ""webviator""",1,2,5,1145750400,Try these little hotties,Ferrara Pan Candy Company is the only Atomics I know and they have been around since the beginning of time. They are consistent in quality.<br /><br />I buy around 200 each week for people at work. Some people just live on these animals. Others just see how long they can suck on them before changing to the other side of the mouth. It looks like people are going around with fat jaws. When the red coating wears off it seems that they just get hotter. And you can hear the tell tale sound of people crunching to get it over with. Then they come back for more.
499203,B004M62D5S,A1BJHZE41QWBX6,"Sharon Pipke ""Sharon""",0,0,5,1349568000,Tully's Italian Roast K-Cup packs for Keurig Brewers (Pack of 50),I received this order on time. I was late in getting this review out. I drank all the coffee already. I love the favor of the coffee.
500000,B001CU0N4A,A26LCS1BBLKY9F,BlackHawk,8,8,5,1263772800,Good Stuff,"The jerky tastes good, the texture is good, taste is good, not oily, not dry.  The pepper taste is very light - I have had some pepper jerky that almost made me choke on the pepper (I like pepper) and this jerky just tastes good - the taste of pepper is there but very mild.  This is well worth trying."
500003,B001CU0N4A,A26LCS1BBLKY9F,BlackHawk,2,2,5,1255305600,This stuff is awesome - VERY TASTY!,"I bought the Ostrim with a little apprehension never having eaten any Ostrich meat.  After I had my first bite I KNEW I would be ordering more!  This is one of the best beef sticks (ok beef and Ostrich) that I have tasted, not only that it is very low calorie and high protein (which helps you feel full longer) and is all natural.  I'm not even half down with my first order and I already ordered a second batch.  This is just really good stuff, if you like beef jerky and beef sticks try this and you'll probably like it.  When you eat it the stick has a snap to it, tastes clean, not oily / greasy or fatty.  You taste just meat and before you know it you've eaten the whole thing and are thing about another."
500285,B003QNLUTI,A2P4DZ9LG66F7M,jcazz,1,1,4,1333065600,"I'm surprised, but so far it works for me","A friend mentioned that 5-Hour worked well for him.  I had been tempted before to buy a bottle & try it, but I don't drink a ton of caffeine products and I almost never drink ""energy"" drinks.  So I was very skeptical and wary of this product.  But after my friend said he liked it I figured I would give it a try.<br /><br />My problem is I'm either a zombie in the morning, or I feel good in the morning but by about 3:30pm or 4:00pm I can barely keep my eyes open.  I decided to give this a try to see if it made any difference.<br /><br />Surprisingly, it does seem to work for me.  I've noticed that it works better when I'm tired in the afternoon than when I'm tired in the morning.  I don't feel extremely jittery and I suppose the claim of no crash is true because I never feel like I hit a wall.<br /><br />I usually notice it takes 10, maybe 15 minutes to kick in.  And I generally go from feeling like I'm going to nod off at my desk to at least being able to keep my eyes open & get some work done.  I don't feel like it gives me any super powers, hyper concentration, etc., and I don't feel like I have so much energy I'm bouncing off the walls.  Just a little boost.<br /><br />The flavor is okay; these are berry and it's kind of tart - like the flavoring is covering a bitter taste.  It's not awful, but it's not a flavor I would want to savor in a drink, etc.  I chug the thing and try to taste it as little as possible.<br /><br />I think it's kind of pricy for what you get, but I'm also not using it every day.  Maybe 3 days a week.  So in that respect it's no worse than a daily Starbucks habit price-wise.  If I ever start to build a resistance to the combination of stuff that makes it work, I wouldn't try drinking MORE to counter act the effects, I would probably save my money and try something else.<br /><br />All-in-all I'm happy with how it's working for me for now.  I do feel more alert and I don't feel jittery or like I have nervous energy to burn.  When this batch is gone I'll probably get more, but I don't know that with 100% certainty.<br /><br />Pros<br />* It does give a boost of energy and I don't feel like I crash<br />* The flavor isn't as bad as I would have guessed<br /><br />Cons<br />* They're expensive, even buying them in bulk<br />* The flavor isn't as good as I would have hoped<br />* Doesn't give INSTANT energy.  Takes 10-15 minutes and is gradual<br />* Possible to build a resistance to the product? More time/use required to know for sure"
500340,B003QNLUTI,A2W86OOOQBWZ38,"Maryland Reader ""Alle""",3,4,3,1213142400,"After first, just okay","The first of these I had was wonderful.  I got renewed energy and it helped me get through the rest of the day.  I've drank most of the rest of these and generally it gives me a bit of energy and does help me get through the day, but not like that first time.  There is one other time I did get the same blast as the first time.  Maybe it has to do with how much I've eaten before drinking this?<br /><br />The best thing about this, though, is there's no drugged feeling.  And I sleep well the night after I take this.  All-in-all, it's been a good boost for me, though.  I'd definitely recommend it to someone like me who gets very tired in the afternoons and needs a boost of energy.<br /><br />I do like the berry flavor of the caffeinated version better than the citrus flavor this comes in.  But I haven't found the decaf version in anything other than citrus flavor."
500382,B003QNLUTI,A23I5KTWELW9XN,"Dave in MD ""No longer tired""",14,18,5,1239408000,5-hour Entergy Extra review,"I thoroughly loved the product and got a great price through Amazon.  I have diabetes and suffer from job layoff depression.  I purchased the product for it's low calorie and promise of energy boost to combat my health conditions, and it WORKS GREAT without any 'buzz'. I was definitely about to stay focused after the drink and be more productive in the tasks I need to complete for several hours, instead of getting tired and having no energy to keep going."
